NodeID,CogsnetVector
134,"0.000000,0.616436,0.732163,0.718458,0.723173,0.000000,0.397652,0.640767,0.568178,0.000000,0.674284,0.000000,0.000000,0.000000,0.000000,0.740666,0.000000,0.000000,0.000000,0.492610,0.000000,0.483109,0.000000,0.000000,0.373548,0.649370,0.000000,0.000000,0.000000,0.441726,0.000000,0.000000,0.000000,0.000000,0.877540,0.993943,0.000000,0.000000,0.000000,0.650866,0.000000,0.729665,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.262041,0.000000,0.000000,0.000000,0.342984,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.711946,0.000000,0.000000,0.634515,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.650117,0.826281,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.674542,0.890047,0.774723,0.928607,0.981683,0.000000,0.000000,0.000000"
63,"0.000000,0.838232,0.000000,0.625202,0.000000,0.754708,0.523560,0.585493,0.754364,0.740946,0.858938,0.000000,0.881269,0.762228,0.873572,0.861388,0.857191,0.000000,0.000000,0.780365,0.774665,0.651010,0.453598,0.000000,0.633702,0.718917,0.856811,0.438770,0.785657,0.606084,0.000000,0.000000,0.000000,0.653809,0.000000,0.000000,0.000000,0.803018,0.401233,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.650992,0.815635,0.647551,0.846264,0.681526,0.666764,0.881940,0.912244,0.895943,0.753398,0.784499,0.000000,0.572825,0.000000,0.401010,0.000000,0.485130,0.536272,0.000000,0.000000,0.000000,0.000000,0.000000,0.142896,0.000000,0.000000,0.000000,0.000000,0.941938,0.000000,0.447744,0.922882,0.000000,0.593808,0.758146,0.704259,0.870412,0.440159,0.000000,0.000000,0.616977,0.827697,0.709195,0.641087,0.693343,0.000000"
75,"0.000000,0.494131,0.000000,0.443201,0.000000,0.000000,0.397652,0.000000,0.568178,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000"
31,"0.000000,0.494131,0.000000,0.443201,0.000000,0.000000,0.397652,0.000000,0.568178,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000"
51,"0.000000,0.494131,0.000000,0.443201,0.000000,0.000000,0.397652,0.442110,0.498882,0.000000,0.673504,0.000000,0.000000,0.000000,0.000000,0.488888,0.000000,0.000000,0.000000,0.289478,0.000000,0.502651,0.000000,0.000000,0.000000,0.423565,0.000000,0.000000,0.000000,0.455269,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.737090,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.421213,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.396585,0.000000,0.000000,0.000000,0.441908,0.000000,0.187646,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.442680,0.000000,0.000000,0.000000,0.000000,0.000000,0.399422,0.246137,0.511333"
21,"0.000000,0.494131,0.000000,0.443201,0.000000,0.000000,0.397652,0.000000,0.568178,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.488888,0.000000,0.000000,0.000000,0.000000,0.000000,0.486575,0.000000,0.000000,0.000000,0.435516,0.000000,0.000000,0.000000,0.441726,0.000000,0.000000,0.000000,0.000000,0.000000,0.490574,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.488067,0.000000,0.000000,0.000000,0.000000"
100,"0.000000,0.494131,0.000000,0.443201,0.000000,0.000000,0.397652,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000"
48,"0.000000,0.494131,0.000000,0.443201,0.000000,0.000000,0.397652,0.444302,0.568178,0.000000,0.501517,0.000000,0.000000,0.000000,0.489297,0.488888,0.000000,0.000000,0.000000,0.493574,0.000000,0.392142,0.438112,0.000000,0.000000,0.354617,0.000000,0.000000,0.000000,0.441726,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.399411,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.444692,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.442378,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000"
68,"0.000000,0.494131,0.000000,0.443201,0.000000,0.000000,0.397652,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000"
12,"0.000000,0.494131,0.000000,0.443201,0.000000,0.000000,0.397652,0.000000,0.650493,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.738889,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.648744,0.000000,0.000000,0.000000,0.566726,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.649423,0.000000,0.000000"
149,"0.000000,0.494131,0.000000,0.695581,0.438705,0.000000,0.397652,0.000000,0.628703,0.000000,0.000000,0.000000,0.439308,0.000000,0.723857,0.740628,0.000000,0.000000,0.000000,0.000000,0.000000,0.588339,0.000000,0.000000,0.000000,0.649608,0.000000,0.393221,0.603201,0.441726,0.000000,0.601126,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.447815,0.000000,0.000000,0.697548,0.852827,0.579756,0.000000,0.484414,0.000000,0.000000,0.000000,0.000000,0.402830,0.000000,0.000000,0.000000,0.000000,0.403098,0.000000,0.000000,0.431235,0.618279,0.000000,0.746289,0.000000,0.000000,0.000000,0.411415,0.816204,0.000000,0.484276,0.782196,0.625731,0.845422,0.000000,0.757246,0.000000,0.000000,0.688239,0.748371,0.000000,0.741842,0.644314,0.000000,0.000000,0.000000,0.000000,0.336225,0.000000,0.492212,0.650111,0.000000,0.000000"
16,"0.000000,0.494131,0.000000,0.443201,0.000000,0.488706,0.397652,0.000000,0.510963,0.606783,0.742799,0.754940,0.853566,0.000000,0.000000,0.588955,0.000000,0.688912,0.645799,0.000000,0.000000,0.366946,0.000000,0.000000,0.000000,0.199371,0.519867,0.218545,0.520561,0.515983,0.000000,0.000000,0.000000,0.000000,0.480596,0.000000,0.000000,0.000000,0.233118,0.000000,0.000000,0.000000,0.000000,0.697418,0.000000,0.670717,0.708269,0.000000,0.694169,0.000000,0.000000,0.495666,0.677419,0.000000,0.000000,0.409618,0.000000,0.553536,0.651848,0.453845,0.000000,0.000000,0.000000,0.000000,0.698056,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.266377,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.678439,0.728053,0.000000,0.641521,0.000000,0.802329,0.000000,0.000000,0.000000"
25,"0.000000,0.494131,0.000000,0.443201,0.000000,0.000000,0.000000,0.000000,0.486792,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.488888,0.000000,0.000000,0.000000,0.000000,0.000000,0.241331,0.000000,0.000000,0.000000,0.398743,0.000000,0.000000,0.000000,0.441726,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.451067,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.399751,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000"
115,"0.000000,0.494131,0.000000,0.443201,0.000000,0.000000,0.397652,0.000000,0.510106,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.454553,0.000000,0.000000,0.000000,0.000000,0.000000,0.485819,0.000000,0.000000,0.000000,0.398743,0.000000,0.000000,0.000000,0.454278,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.399422,0.000000,0.586809"
159,"0.000000,0.494131,0.000000,0.443201,0.000000,0.000000,0.397652,0.000000,0.525492,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.488888,0.000000,0.000000,0.000000,0.000000,0.000000,0.241331,0.000000,0.000000,0.000000,0.398743,0.000000,0.000000,0.000000,0.441726,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000"
59,"0.000000,0.494131,0.000000,0.443201,0.000000,0.000000,0.397652,0.000000,0.482806,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000"
139,"0.000000,0.000000,0.850373,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000"
122,"0.000000,0.000000,0.790767,0.000000,0.723173,0.000000,0.000000,0.640767,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.492610,0.000000,0.000000,0.000000,0.000000,0.373548,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.993943,0.000000,0.000000,0.000000,0.000000,0.000000,0.729665,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.262041,0.000000,0.000000,0.000000,0.342984,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.711946,0.000000,0.000000,0.634515,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.557791,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.909535,0.890047,0.000000,0.928607,0.981683,0.000000,0.000000,0.000000"
114,"0.000000,0.000000,0.791418,0.000000,0.000000,0.000000,0.000000,0.545323,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.865355,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.597745,0.000000,0.000000,0.000000,0.000000,0.989128,0.000000,0.000000,0.782680,0.791959,0.790462,0.785419,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.672505,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.241198,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.896506,0.880147,0.834710,0.932701,0.946139,0.000000,0.000000,0.719546"
120,"0.000000,0.000000,0.791437,0.000000,0.000000,0.000000,0.000000,0.744254,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.865386,0.859765,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.985352,0.866954,0.000000,0.000000,0.699982,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000"
26,"0.000000,0.000000,0.667900,0.000000,0.682416,0.000000,0.000000,0.863546,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.985907,0.000000,0.000000,0.000000,0.712071,0.000000,0.689171,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.679880,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.236818,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.461236,0.846322,0.000000,0.763978,0.928632,0.919521,0.000000,0.000000,0.714845"
70,"0.000000,0.000000,0.666980,0.000000,0.000000,0.000000,0.000000,0.713008,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.738769,0.000000,0.787663,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.958101,0.000000,0.000000,0.000000,0.693055,0.000000,0.676367,0.000000,0.000000,0.000000,0.553987,0.000000,0.000000,0.000000,0.000000,0.453193,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.373122,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.669946,0.939790,0.843350,0.935771,0.985111,0.000000,0.000000,0.749053"
5,"0.000000,0.000000,0.670036,0.000000,0.000000,0.000000,0.000000,0.831190,0.808594,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.666906,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.963302,0.000000,0.000000,0.780303,0.861249,0.875410,0.900412,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.349160,0.000000,0.000000,0.000000,0.667007,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.275989,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.453086,0.598323,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.640341,0.917466,0.890065,0.000000,0.929746,0.985050,0.000000,0.000000,0.740632"
7,"0.000000,0.000000,0.732540,0.000000,0.714836,0.000000,0.000000,0.924438,0.848152,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000"
10,"0.000000,0.000000,0.670040,0.000000,0.683586,0.000000,0.000000,0.905782,0.838824,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000"
9,"0.000000,0.000000,0.670561,0.000000,0.683847,0.000000,0.000000,0.865256,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.411167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.963305,0.000000,0.000000,0.881764,0.835936,0.000000,0.734801,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.781587,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.900048,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.900127,0.000000,0.774321,0.936916,0.983338,0.000000,0.000000,0.745828"
42,"0.000000,0.000000,0.000000,0.000000,0.000000,0.745299,0.757190,0.798111,0.934883,0.904764,0.000000,0.000000,0.717919,0.000000,0.000000,0.650765,0.977705,0.000000,0.000000,0.599923,0.000000,0.000000,0.000000,0.000000,0.650348,0.524894,0.000000,0.473377,0.667954,0.441811,0.000000,0.631862,0.000000,0.699786,0.000000,0.000000,0.742631,0.000000,0.834117,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.583262,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.687562,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.691390,0.000000,0.000000,0.400806,0.000000,0.000000,0.000000,0.901203,0.000000,0.490484,0.747655,0.412327,0.000000,0.000000,0.000000,0.399422,0.000000,0.000000"
40,"0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.445838,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.491562,0.680234,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.977689,0.000000,0.000000,0.000000,0.702128,0.000000,0.683774,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.597370,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.673015,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.904609,0.940906,0.000000,0.934176,0.920388,0.000000,0.000000,0.711085"
34,"0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.486143,0.000000,0.784456,0.000000,0.608688,0.542605,0.588426,0.666082,0.805249,0.444564,0.000000,0.000000,0.496919,0.000000,0.339233,0.543167,0.250639,0.584311,0.628124,0.290609,0.000000,0.507266,0.000000,0.000000,0.000000,0.478820,0.000000,0.439984,0.000000,0.323908,0.000000,0.000000,0.000000,0.000000,0.000000,0.488990,0.672109,0.443379,0.000000,0.395756,0.000000,0.000000,0.397702,0.000000,0.161383,0.000000,0.000000,0.000000,0.000000,0.396157,0.735323,0.000000,0.000000,0.369739,0.000000,0.000000,0.000000,0.000000,0.000000,0.399190,0.000000,0.000000,0.000000,0.443639,0.000000,0.403144,0.000000,0.000000,0.000000,0.000000,0.348247,0.535784,0.605204,0.403954,0.315292,0.563799,0.580251,0.652517,0.000000,0.000000,0.500443,0.000000,0.000000"
99,"0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.412924,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000"
